subjectId;levelId;kesId;parentKesId;subjectName;uoName;kesName
33;3;58986;58985;Литература;СОО;Тема
33;3;58987;58985;Литература;СОО;Проблематика
33;3;58988;58985;Литература;СОО;Идея
33;3;58989;58985;Литература;СОО;Автор-повествователь
33;3;58990;58985;Литература;СОО;Герой-рассказчик
33;3;58991;58985;Литература;СОО;Точка зрения
33;3;58992;58985;Литература;СОО;Адресат
33;3;58993;58985;Литература;СОО;Читатель
33;3;58994;58985;Литература;СОО;Герой
33;3;58995;58985;Литература;СОО;Персонаж
33;3;58996;58985;Литература;СОО;Действующее лицо
33;3;58997;58985;Литература;СОО;Лирический герой
33;3;58998;58985;Литература;СОО;Система образов персонажей
33;3;58999;58985;Литература;СОО;Сюжет
33;3;59000;58985;Литература;СОО;Фабула
33;3;59001;58985;Литература;СОО;Композиция
33;3;59002;58985;Литература;СОО;Конфликт
33;3;59003;58985;Литература;СОО;Стадии развития действия
33;3;59004;58985;Литература;СОО;Экспозиция
33;3;59005;58985;Литература;СОО;Завязка
33;3;59006;58985;Литература;СОО;Развитие действия
33;3;59007;58985;Литература;СОО;Кульминация
33;3;59008;58985;Литература;СОО;Развязка
33;3;59009;58985;Литература;СОО;Художественная деталь
33;3;59010;58985;Литература;СОО;Портрет
33;3;59011;58985;Литература;СОО;Пейзаж
33;3;59012;58985;Литература;СОО;Интерьер
33;3;59013;58985;Литература;СОО;Диалог
33;3;59014;58985;Литература;СОО;Монолог
33;3;59015;58985;Литература;СОО;Авторское отступление
33;3;59016;58985;Литература;СОО;Лирическое отступление
33;3;59017;58985;Литература;СОО;Эпиграф
33;3;59018;58954;Литература;СОО;Язык художественного произведения
33;3;59019;58954;Литература;СОО;Изобразительно-выразительные средства в художественном произведении
33;3;59020;59019;Литература;СОО;Эпитет
33;3;59021;59019;Литература;СОО;Метафора
33;3;59022;59019;Литература;СОО;Сравнение
33;3;59023;59019;Литература;СОО;Антитеза
33;3;59024;59019;Литература;СОО;Оксюморон
33;3;59025;59019;Литература;СОО;Гипербола
33;3;59026;59019;Литература;СОО;Литота
33;3;59027;59019;Литература;СОО;Аллегория
33;3;59028;59019;Литература;СОО;Анафора
33;3;59029;59019;Литература;СОО;Ирония, юмор, сатира
33;3;59030;59019;Литература;СОО;Звукопись: аллитерация, ассонанс
33;3;59031;58954;Литература;СОО;Поэзия
33;3;59032;58954;Литература;СОО;Основы стихосложения
33;3;59033;59032;Литература;СОО;Стихотворный метр и размер
33;3;59034;59032;Литература;СОО;Ритм
33;3;59035;59032;Литература;СОО;Рифма
33;3;59036;59032;Литература;СОО;Строфа
33;3;59037;58954;Литература;СОО;Проза
33;3;77132;57324;Литература;СОО;Современный литературный процесс
39;2;42735;;История России;ООО;
39;2;55046;42735;История России;ООО;Предмет истории России
39;2;55048;55046;История России;ООО;Факт. Событие. Исторический процесс
39;2;55049;55046;История России;ООО;Периодизация российской истории
39;2;55050;55046;История России;ООО;Источники по истории России
39;2;55052;55046;История России;ООО;Природно-климатический фактор в истории России
39;2;55053;42735;История России;ООО;Народы и государства на территории нашей страны в древности
39;2;55054;55053;История России;ООО;Заселение территории нашей страны человеком
39;2;55055;55053;История России;ООО;Охотники, собиратели и рыболовы каменного века
39;2;55056;55053;История России;ООО;Переход от присваивающего хозяйства к производящему
39;2;55057;55053;История России;ООО;Земледельцы и скотоводы неолита, эпохи бронзы и раннего железного века
39;2;55058;55053;История России;ООО;Государства Северного Причерноморья
39;2;55059;42735;История России;ООО;Восточная Европа в середине I тыс. н.э.
39;2;55060;55059;История России;ООО;Великое переселение народов
39;2;55061;55059;История России;ООО;Вопрос о славянской прародине и происхождении славян
39;2;55062;55059;История России;ООО;Славянские общности Восточной Европы
39;2;55063;55059;История России;ООО;Соседи восточных славян
39;2;55064;42735;История России;ООО;Древняя Русь в IX-XI вв.
39;2;55065;55064;История России;ООО;Образование государства Русь
39;2;55066;55064;История России;ООО;Первые русские князья
39;2;55067;55064;История России;ООО;Внешняя политика и международные связи Руси
39;2;55068;55064;История России;ООО;Принятие христианства
39;2;55069;55064;История России;ООО;Общественно-политический строй Руси
39;2;55070;55064;История России;ООО;Культурное пространство Руси IX-XI вв.
39;2;55071;55343;История России;ООО;Русские земли в XII - начале XIII вв.
39;2;55072;55071;История России;ООО;Причины политической раздробленности
39;2;55073;55071;История России;ООО;Формирование системы земель - самостоятельных государств
39;2;55074;55071;История России;ООО;Эволюция общественного строя и права
39;2;55075;55071;История России;ООО;Внешняя политика русских земель
39;2;55076;55071;История России;ООО;Формирование региональных центров культуры
39;2;55077;55343;История России;ООО;Русские земли XIII-XIV вв.
39;2;55078;55077;История России;ООО;Монгольское нашествие на Русь
39;2;55079;55077;История России;ООО;Система зависимости русских земель от ордынских ханов
39;2;55080;55077;История России;ООО;Княжества Северо-Восточной Руси
39;2;55081;55077;История России;ООО;Александр Невский и его деятельность
39;2;55082;55077;История России;ООО;Южные и западные русские земли
39;2;55083;55077;История России;ООО;Борьба с крестоносцами на западных рубежах Руси
39;2;55084;55077;История России;ООО;Возвышение Московского княжества. Правление князя Ивана Даниловича Калиты
39;2;55085;55077;История России;ООО;Московское княжество при Дмитрии Донском. Куликовская битва
39;2;55086;55077;История России;ООО;Роль православной церкви в ордынский период русской истории
39;2;55087;55077;История России;ООО;Культурное пространство XIII-XIV вв.
39;2;55088;42735;История России;ООО;Народы и государства степной зоны Восточной Европы и Сибири в XIII-XV вв.
39;2;55089;55088;История России;ООО;Возникновение Монгольской империи
39;2;55090;55088;История России;ООО;Золотая орда
39;2;55091;55088;История России;ООО;Образование татарских ханств
39;2;55092;55088;История России;ООО;Народы Северного Кавказа
39;2;55093;55088;История России;ООО;Итальянские торговые поселения Причерноморья
39;2;55094;42735;История России;ООО;Формирование единого Русского государства в XV - первой половине XVI в.
39;2;55095;55094;История России;ООО;Русское государство при Василии I
39;2;55096;55094;История России;ООО;Русское государство при Василии II. Междоусобная война в Московском княжестве второй четверти XV в.
39;2;55097;55094;История России;ООО;Новгород и Псков
39;2;55098;55094;История России;ООО;Освобождение от ордынской зависимости
39;2;55099;55094;История России;ООО;Северо-Восточная Русь при Иване III и Василии III
39;2;55100;55094;История России;ООО;Регентство Елены Глинской
39;2;55101;55094;История России;ООО;Период боярского правления
39;2;55102;55094;История России;ООО;Культурное пространство в XV - первой половине XVI в.
39;2;55103;42735;История России;ООО;Российское царство во второй половине XVI -  начале XVII в.
39;2;55104;55103;История России;ООО;Социально-экономическое развитие при Иване IV
39;2;55105;55103;История России;ООО;"Время реформ ""Избранной рады"""
39;2;55106;55103;История России;ООО;Внешняя политика Ивана IV
39;2;55107;55103;История России;ООО;Опричнина. Завершение царствования Ивана IV. А. Курбский
39;2;55108;55103;История России;ООО;Многонациональный состав населения Русского государства
39;2;55109;55103;История России;ООО;Российское царство при Фёдоре Ивановиче
39;2;55110;55113;История России;ООО;Причины Смуты. Династический кризис
39;2;55111;55113;История России;ООО;Российское царство при Борисе Годунове
39;2;55112;55103;История России;ООО;Культурное пространство в XVI в. - начале XVII в.
39;2;55113;42735;История России;ООО;Смута в России
39;2;55115;55113;История России;ООО;Лжедмитрий I: путь к власти и правление
39;2;55116;55113;История России;ООО;Российское царство при Василии Шуйском
39;2;55117;55113;История России;ООО;Движение Лжедмитрия II
39;2;55118;55113;История России;ООО;Польская и шведская интервенция
39;2;55119;55113;История России;ООО;Семибоярщина
39;2;55120;55113;История России;ООО;Национально-освободительное движение русского народа
39;2;55121;55113;История России;ООО;Земский собор 1613 г. и его роль в укреплении государственности
39;2;55122;55113;История России;ООО;Борьба с последствиями Смуты при Михаиле Фёдоровиче Романове
39;2;55123;42735;История России;ООО;Российское царство в XVII в.
39;2;55124;55123;История России;ООО;Экономическое развитие России в XVII в.
39;2;55125;55123;История России;ООО;Социальная структура в XVII в.
39;2;55126;55123;История России;ООО;Политический курс первых Романовых. Деятельность патриарха Филарета
39;2;55127;55123;История России;ООО;Церковная реформа. Деятельность патриарха Никона. Раскол
39;2;55128;55123;История России;ООО;Народные движения. Восстание под предводительством Степана Разина
39;2;55129;55123;История России;ООО;Внешняя политика России в XVII в.
39;2;55130;55123;История России;ООО;Регентство царевны Софьи
39;2;55131;55123;История России;ООО;Начало царствования Петра I. Предпосылки петровских преобразований
39;2;55132;55123;История России;ООО;Культурное пространство в XVII в.
39;2;55133;42735;История России;ООО;Российское царство в первой четверти XVIII в.
39;2;55134;55133;История России;ООО;Экономическая политика Петра I
39;2;55135;55133;История России;ООО;Оппозиция реформам и народные восстания в первой четверти XVIII века
39;2;55136;55133;История России;ООО;Социальная политика
39;2;55137;55133;История России;ООО;Реформы управления
39;2;55138;55133;История России;ООО;Военная реформа
39;2;55139;55133;История России;ООО;Церковная реформа
39;2;55140;55133;История России;ООО;Внешняя политика Петра I
39;2;55141;55133;История России;ООО;Преобразования Петра I  в области культуры
39;2;55142;55133;История России;ООО;Значение петровских преобразований
39;2;55143;42735;История России;ООО;Российская империя в 1725-1762 гг.
39;2;55144;55143;История России;ООО;Нестабильность политического строя в эпоху дворцовых переворотов
39;2;55145;55143;История России;ООО;Внутренняя политика 1725-1762 гг.
39;2;55146;55143;История России;ООО;Внешняя политика 1725-1762 гг.
39;2;55147;42735;История России;ООО;Российская империя в 1762-1801 гг.
39;2;55148;55147;История России;ООО;Внутренняя политика Екатерины II
39;2;55149;55147;История России;ООО;Экономические развитие России во второй половине XVIII в.
39;2;55150;55147;История России;ООО;Социальные противоречия и народные восстания. Восстание под предводительством Пугачёва
39;2;55151;55147;История России;ООО;Внешняя политика России второй половины XVIII в.
39;2;55152;55147;История России;ООО;Российская империя при Павле I
39;2;55153;55147;История России;ООО;Народы России в XVIII в.
39;2;55154;55147;История России;ООО;Культурное пространство Российской империи в XVIII в. М.В. Ломоносов
39;2;55155;42735;История России;ООО;Российская империя в 1801-1861 гг.
39;2;55156;55155;История России;ООО;Внутренняя политика Александра I.
39;2;55157;55155;История России;ООО;Внешняя политика Александра I. Отечественная война 1812 г.
39;2;55158;55155;История России;ООО;Социально-экономическое развитие при Александре I
39;2;55159;55155;История России;ООО;Общественное движение в 1810-1820-х гг.
39;2;55160;55155;История России;ООО;Внутренняя политика Николая I
39;2;55161;55155;История России;ООО;Социально-экономическое развитие  в период царствования Николая I
39;2;55162;55155;История России;ООО;Общественное движение второй четверти  XIX в.
39;2;55163;55155;История России;ООО;Внешняя политика Николая I
39;2;55164;55155;История России;ООО;Культурное пространство Российской империи в первой половине XIX в.
39;2;55165;42735;История России;ООО;Российская империя в эпоху реформ и пореформенное время (1861-1900 гг.)
39;2;55166;55165;История России;ООО;Великие реформы 1860-1870-х гг. и социально-экономическое развитие в пореформенное время
39;2;55168;55165;История России;ООО;Внешняя политика Александра II
39;2;55169;55165;История России;ООО;Российская империя при Александре III. Деятельность К.П. Победоносцева
39;2;55170;55165;История России;ООО;Общественная жизнь во второй половине XIX в.
39;2;55171;55165;История России;ООО;Сословия и классы в пореформенную эпоху
39;2;55172;55165;История России;ООО;Этнокультурный облик империи во второй половине XIX в.
39;2;55173;55165;История России;ООО;Культурное пространство Российской империи во второй половине XIX в.
39;2;55174;42735;История России;ООО;Российская империя в начале XX в.
39;2;55175;55174;История России;ООО;Российское государство и общество в 1894-1914 гг.
39;2;55176;55174;История России;ООО;Социально-экономическое развитие России в 1894-1914 гг. С.Ю. Витте
39;2;55177;55174;История России;ООО;Россия в системе международных отношений в начале XX в.
39;2;55178;55174;История России;ООО;Культурное пространство Российской империи в начале XX в.
39;2;55343;42735;История России;ООО;Удельная Русь
39;2;55361;55175;История России;ООО;Первая Российская революция 1905-1907 гг.
39;2;55362;55175;История России;ООО;Реформирование политической системы
39;2;55425;55064;История России;ООО;Источники по истории Древней Руси
39;2;55426;55343;История России;ООО;Источники по истории удельной Руси
39;2;55427;55094;История России;ООО;Источники по истории Русского государства в XV - первой половине XVI в.
39;2;55428;55103;История России;ООО;Источники по истории Российского царства второй половины XVI - начале XVII в.
39;2;55429;55113;История России;ООО;Источники по истории Смуты в России
39;2;55430;55123;История России;ООО;Источники по истории Российского царства в XVII в.
39;2;55431;55133;История России;ООО;Источники по истории Российского царства в первой четверти XVIII в.
39;2;55432;55143;История России;ООО;Источники по истории Российской империи в 1725-1762 гг.
39;2;55433;55147;История России;ООО;Источники по истории Российской империи в 1762-1801 гг.
39;2;55434;55155;История России;ООО;Источники по истории Российской империи в 1801-1861 гг.
39;2;55435;55165;История России;ООО;Источники по истории Российской империи в 1861-1900 гг.
39;2;55436;55174;История России;ООО;Источники по истории Российской империи начала XX в.
39;2;55468;55470;История России;ООО;Россия в Первой мировой войне
39;2;55469;55470;История России;ООО;Великая российская революция 1917 г.
39;2;55470;42735;История России;ООО;"Россия в годы ""великих потрясений"" (1914-1921 гг.)"
39;2;55471;55470;История России;ООО;Первые революционные преобразования большевиков
39;2;55472;55470;История России;ООО;Гражданская война в России. А.В. Колчак
39;2;55473;55470;История России;ООО;Идеология и культура в 1917-1921 гг.
39;2;55474;42735;История России;ООО;СССР в 1920-1930-е гг.
39;2;55476;42735;История России;ООО;Великая Отечественная война (1941-1945 гг.)
39;2;55478;42735;История России;ООО;СССР в 1945-1991 гг.
39;2;55481;42735;История России;ООО;Российская Федерация в 1992-2012 гг.
39;2;55484;55474;История России;ООО;СССР в годы нэпа (1921-1928)
39;2;55486;55474;История России;ООО;СССР в годы первых пятилеток (1928-1941 гг.)
39;2;55488;55474;История России;ООО;Культурное пространство советского общества в 1920-1930-е гг.
39;2;55493;55476;История России;ООО;Первый период войны (июнь 1941 - осень 1942 гг.). Г.К. Жуков
39;2;55495;55476;История России;ООО;Коренной перелом в ходе войны (осень 1942 - 1943 гг.)
39;2;55497;55476;История России;ООО;Человек и война: единство фронта и тыла
39;2;55500;55476;История России;ООО;Победа СССР в Великой отечественной войне. Окончание Второй мировой войны (1944 - сентябрь 1945 гг.)
39;2;55503;55478;История России;ООО;СССР в 1945-1953 гг.
39;2;55505;55478;История России;ООО;СССР в 1953-1964 гг.
39;2;55506;55478;История России;ООО;СССР в 1964-1985 гг.
39;2;55512;55478;История России;ООО;СССР в 1985-1991 гг.
39;2;55515;55481;История России;ООО;Российская Федерация в 1990-е гг.
39;2;55516;55481;История России;ООО;Российская Федерация в начале XXI в.
39;2;55517;55484;История России;ООО;"Последствия Гражданской войны и ""военного коммунизма"""
39;2;55518;55484;История России;ООО;Образование СССР
39;2;55519;55484;История России;ООО;Социально-экономическое развитие в годы нэпа
39;2;55520;55484;История России;ООО;Политическое развитие в годы нэпа. Деятельность И.В. Сталина
39;2;55521;55484;История России;ООО;Внешняя политика СССР в 1920-е гг.
39;2;55522;55474;История России;ООО;Национальная политика в 1920-1930-е гг.
39;2;55524;55486;История России;ООО;Социально-экономическое развитие СССР в годы первых пятилеток
39;2;55525;55486;История России;ООО;Политическое развитие СССР в годы первых пятилеток
39;2;55526;55486;История России;ООО;Внешняя политика в 1930-1941 гг.
39;2;55547;55503;История России;ООО;Внешняя политика СССР в 1945-1953 гг.
39;2;55548;55503;История России;ООО;Политическое развитие СССР в 1945-1953 гг.
39;2;55549;55503;История России;ООО;Социально-экономическое развитие СССР в 1945-1953 гг.
39;2;55550;55503;История России;ООО;Культурное пространство в 1945-1953 гг.
39;2;55551;55505;История России;ООО;Внешняя политика СССР в 1953-1964 гг.
39;2;55552;55505;История России;ООО;Политическое развитие СССР в 1953-1964 гг. Деятельность Н.С. Хрущева
39;2;55553;55505;История России;ООО;Социально-экономическое развитие СССР в 1953-1964 гг.
39;2;55554;55505;История России;ООО;Культурное пространство в 1953-1964 гг. Ю.А. Гагарин
39;2;55555;55506;История России;ООО;Внешняя политика СССР в 1964-1985 гг.
39;2;55556;55506;История России;ООО;Политическое развитие СССР в 1964-1985 гг. Деятельность Л.И. Брежнева
39;2;55557;55506;История России;ООО;Социально-экономическое развитие СССР в 1964-1985 гг.
39;2;55558;55506;История России;ООО;Культурное пространство в 1964-1985 гг.
39;2;55559;55512;История России;ООО;Внешняя политика СССР в 1985-1991 г.
39;2;55560;55512;История России;ООО;Политическое развитие СССР в 1985-1991 гг. Деятельность М.С. Горбачёва
39;2;55561;55512;История России;ООО;Социально-экономическое развитие СССР в 1985-1991 гг.
39;2;55562;55478;История России;ООО;Национальная политика в СССР в 1945-1985 гг.
39;2;55563;55512;История России;ООО;Культурное пространство в 1985-1991 гг.
39;2;55564;55512;История России;ООО;Национальный вопрос в СССР в 1985-1991 гг.
39;2;55565;55515;История России;ООО;Внешняя политика Российской Федерации в 1992-1999 г.
39;2;55566;55515;История России;ООО;Социально-экономическое развитие в 1992-1999 гг. Деятельность Е.Т. Гайдара
39;2;55567;55515;История России;ООО;Политическое развитие Российской Федерации в 1992-1999 г. Деятельность Б.Н. Ельцина
39;2;55568;55516;История России;ООО;Внешняя политика Российской Федерации в 2000-2012 гг.
39;2;55569;55516;История России;ООО;Социально-экономическое развитие Российской Федерации в 2000-2012 гг.
39;2;55570;55516;История России;ООО;Политическое развитие Российской Федерации в 2000-2012 гг.
39;2;55571;55481;История России;ООО;Культурное пространство в Российской Федерации
39;2;55573;55481;История России;ООО;Межнациональные и межконфессиональные отношения в Российской Федерации
39;2;55580;55066;История России;ООО;Правление Владимира Святославича
39;2;55581;55066;История России;ООО;Правление Ярослава Владимировича
39;2;55582;55066;История России;ООО;Правление Владимира Мономаха
39;2;55583;55073;История России;ООО;Правление князя Юрия Долгорукого
39;2;55584;55073;История России;ООО;Правление князя Андрея Боголюбского
39;2;55589;55086;История России;ООО;Деятельность Сергия Радонежского
39;2;55590;55086;История России;ООО;Деятельность митрополита Алексия
39;2;55591;55086;История России;ООО;Деятельность митрополита Петра
39;2;55707;55102;История России;ООО;Творчество Феофана Грека
39;2;55708;55102;История России;ООО;Творчество Андрея Рублева
39;2;55709;55120;История России;ООО;Деятельность Кузьмы Минина
39;2;55710;55120;История России;ООО;Деятельность князя Пожарского
39;2;55711;55120;История России;ООО;Деятельность патриарха Гермогена
39;2;55712;55144;История России;ООО;Деятельность князя А.Д. Меншикова
39;2;55713;55144;История России;ООО;Правление Екатерины I
39;2;55714;55144;История России;ООО;Правление Анны Иоанновны
39;2;55715;55144;История России;ООО;Правление Елизаветы Петровны
39;2;55750;55151;История России;ООО;Деятельность П.А. Румянцева
39;2;55751;55151;История России;ООО;Деятельность А.В. Суворова
39;2;55752;55151;История России;ООО;Деятельность Г.А. Потёмкина
39;2;55753;55151;История России;ООО;Деятельность Ф.Ф. Ушакова
39;2;55755;55156;История России;ООО;Деятельность М.М. Сперанского
39;2;55756;55156;История России;ООО;Деятельность А.А. Аракчеева
39;2;55774;55176;История России;ООО;Деятельность С.Ю. Витте
39;2;55777;55176;История России;ООО;Деятельность П.А. Столыпина
39;2;55778;55469;История России;ООО;Деятельность П.Н. Милюкова
39;2;55780;55469;История России;ООО;Деятельность В.И. Ленина
39;2;55782;55469;История России;ООО;Деятельность Л.Д. Троцкого
39;2;55785;55469;История России;ООО;Деятельность А.Ф. Керенского
39;2;55788;55556;История России;ООО;Деятельность Л.И. Брежнева
39;2;55789;55556;История России;ООО;Деятельность Ю.В. Андропова
39;2;55790;55570;История России;ООО;Деятельность В.В. Путина
39;2;55791;55570;История России;ООО;Деятельность Д.А. Медведева
39;3;18861;32855;История России;СОО;Предмет отечественной истории.
39;3;18862;18861;История России;СОО;Введение
39;3;18863;18862;История России;СОО;роль и место России в мировой истории
39;3;18864;18863;История России;СОО;проблемы периодизации российской истории.
39;3;18865;32855;История России;СОО;Народы и древнейшие государства на территории России
39;3;18866;18865;История России;СОО;Первобытнообщинный строй на территории России
39;3;18867;18866;История России;СОО;появление и расселение человека на территории России
39;3;18868;18867;История России;СОО;основные черты присваивающего хозяйства
39;3;18869;18867;История России;СОО;основные черты производящего хозяйства
39;3;18870;18867;История России;СОО;центры древнейшего земледелия и скотоводства
39;3;18871;18867;История России;СОО;центры древнейшей металлургии в Северной Евразии
39;3;18872;18867;История России;СОО;кочевые общества евразийских степей в эпоху бронзы и раннем железном веке
39;3;18873;18866;История России;СОО;индоевропейцы
39;3;18874;18873;История России;СОО;языковые семьи
39;3;18875;18866;История России;СОО;Великое переселение народов
39;3;18876;18875;История России;СОО;период, причины
39;3;18877;18875;История России;СОО;последствия
39;3;18878;18866;История России;СОО;славянский этногенез
39;3;18879;18878;История России;СОО;прародина славян
39;3;18880;18878;История России;СОО;происхождение славян
39;3;18881;18878;История России;СОО;расселение славян, разделение на три ветви – восточных, западных и южных
39;3;18882;18865;История России;СОО;Восточные славяне накануне образования государства
39;3;18883;18882;История России;СОО;восточные славяне
39;3;18884;18883;История России;СОО;анты - союз восточнославянских  племен  V в.
39;3;18885;18883;История России;СОО;отличительные черты родовой общины
39;3;18886;18883;История России;СОО;отличительные черты территориальной общины
39;3;18887;18883;История России;СОО;племенные союзы VIII века
39;3;18888;18883;История России;СОО;основные черты общественного строя
39;3;18889;18882;История России;СОО;соседи восточных славян
39;3;18890;18889;История России;СОО;древние государства Северного Причерноморья. Угро-финские, балтийские, славянские, тюркские племена Восточной Европы
39;3;18891;18882;История России;СОО;материальная культура восточных славян
39;3;18892;18891;История России;СОО;традиционные занятия
39;3;18893;18882;История России;СОО;духовная культура восточных славян
39;3;18894;18893;История России;СОО;традиционные верования
39;3;18895;32855;История России;СОО;Русь в IX - начале  XII в.
39;3;18896;18895;История России;СОО;Образование Древнерусского государства
39;3;18897;18896;История России;СОО;проблема образования Древнерусского государства
39;3;18898;18897;История России;СОО;"Нестор- автор  ""Повести временных лет"""
39;3;18899;18897;История России;СОО;"летопись ""Повесть временных лет"" о возникновении государственности у восточных славян"
39;3;18900;18896;История России;СОО;дискуссия о происхождении Древнерусского государства
39;3;18901;18900;История России;СОО;Кто такие варяги
39;3;18902;18900;История России;СОО;Норманнская теория, ее роль в русской истории
39;3;18903;18900;История России;СОО;Неонорманизм - этносоциальная концепция
39;3;18904;18900;История России;СОО;"происхождение слова ""русь"""
39;3;18905;18896;История России;СОО;начало династии Рюриковичей
39;3;18906;18905;История России;СОО;Рюрик в Новгороде 862 г
39;3;18907;18896;История России;СОО;борьба Новгорода и Киева
39;3;18908;18907;История России;СОО;882 г - начало древнерусской государственности
39;3;18909;18896;История России;СОО;деятельность первых киевских князей
39;3;18910;18909;История России;СОО;результаты деятельности князя Олега
39;3;18911;18909;История России;СОО;результаты деятельности князя Игоря
39;3;18912;18909;История России;СОО;результаты деятельности княгини  Ольги
39;3;18913;18909;История России;СОО;результаты деятельности князя Святослава
39;3;18914;18896;История России;СОО;Русь в международной торговле
39;3;18915;18914;История России;СОО;Путь из варяг в греки - торговый маршрут
39;3;18916;18914;История России;СОО;Волжский торговый путь.
39;3;18917;18895;История России;СОО;Киевская Русь
39;3;18918;18917;История России;СОО;внутренняя политика князя Владимира Святославовича
39;3;18919;18918;История России;СОО;победа в первой междоусобной борьбе
39;3;18920;18918;История России;СОО;внутренние реформы
39;3;18921;18918;История России;СОО;оборона Руси от печенегов
39;3;18922;18917;История России;СОО;Крещение Руси
39;3;18923;18922;История России;СОО;дата 988 г
39;3;18924;18922;История России;СОО;причины
39;3;18925;18922;История России;СОО;историческое значение
39;3;18926;18922;История России;СОО;роль церкви в истории Древней Руси
39;3;18927;18917;История России;СОО;внешняя политика князя Владимира
39;3;18928;18927;История России;СОО;основные направления
39;3;18929;18927;История России;СОО;результаты внешней политики
39;3;18930;18895;История России;СОО;Расцвет Древней Руси
39;3;18931;18930;История России;СОО;расцвет Руси при Ярославе Мудром
39;3;18932;18931;История России;СОО;характеристика личности князя Ярослава Мудрого
39;3;18933;18931;История России;СОО;Русская правда - юридический памятник раннефеодальной эпохи
39;3;18934;18931;История России;СОО;строительство Святой Софии
39;3;18935;18931;История России;СОО;первый русский митрополит Иларион
39;3;18936;18931;История России;СОО;династические связи Ярославова дома
39;3;18937;18931;История России;СОО;разгром печенегов 1036 г
39;3;18938;18931;История России;СОО;договор 1046 г с Византией
39;3;18939;18930;История России;СОО;русское общество в XI в
39;3;18940;18939;История России;СОО;социальная структура древнерусского общества
39;3;18941;18939;История России;СОО;Лествичный порядок наследования власти
39;3;18942;18939;История России;СОО;восстание в Русской земле в 1068 г
39;3;18943;18939;История России;СОО;Правда Ярославовичей - новый свод законов 1072 г
39;3;18944;18930;История России;СОО;новая усобица на Руси между сыновьями и внуками Ярослава
39;3;18945;18944;История России;СОО;предпосылки распада Древнерусского государства
39;3;18946;18930;История России;СОО;Любечский съезд 1097 г
39;3;18947;18946;История России;СОО;историческое значение
39;3;18948;18930;История России;СОО;последние годы единой державы
39;3;18949;18948;История России;СОО;победа над половцами 1111г
39;3;18950;18948;История России;СОО;результаты правление Владимира Мономаха
39;3;18951;18895;История России;СОО;Становление древнерусской культуры
39;3;18952;18951;История России;СОО;зарождение культуры Руси
39;3;18953;18952;История России;СОО;Кирилл и Мефодий - создатели славянской азбуки
39;3;18954;18952;История России;СОО;первые древнерусские книги
39;3;18955;18952;История России;СОО;первые школы на Руси
39;3;18956;18951;История России;СОО;Древнерусская литература
39;3;18957;18956;История России;СОО;основные литературные жанры и произведения
39;3;18958;18951;История России;СОО;начало храмового строительства
